"Year","School","Type","Adm.Rate","Enrollment","Avg.Cost","Inst.Expense","Avg.Faculty.Pay","Pell.Grant.Pct","Completion","Pct.Fed.Loan","Default.3Y"
"2010","Idaho State University","Public",48.81,10.179,15.943,8.16,5.884,46.82,30.93,58.29,6.2
"2010","University of Idaho","Public",78.76,9.103,18.281,9.228,7.467,34.48,55.12,52.54,3.3
"2010","The College of Idaho","Private",62.99,1.025,30.448,6.696,5.3,31.04,58.42,58.78,3.2
"2010","Lewis-Clark State College","Public",98.34,3.493,16.813,6.45,5.034,34.02,29.76,44.1,9.2
"2010","Northwest Nazarene University","Private",95.35,1.262,31.11,8.521,5.458,32.49,54.25,64.6,4.7
"2010","Brigham Young University-Idaho","Private",97.34,14.452,12.604,5.416,7.287,43.24,65.67,30.45,1.2
"2010","School of the Art Institute of Chicago","Private",73.3,2.49,51.001,11.673,7.736,24.95,61.09,48.96,6.9
"2010","Augustana College","Private",86.06,2.517,41.453,9.865,6.511,18.04,76.79,67.07,3.2
"2010","Aurora University","Private",73.02,2.614,28.417,4.593,6.603,32.16,54.42,66.58,4.7
"2010","Blackburn College","Private",56.3,0.583,18.931,5.808,5.395,47.12,44.32,85.17,5.9
"2010","Bradley University","Private",71.69,5.067,35.2,11.995,7.594,23.1,73.07,69.77,1.9
"2010","Chicago State University","Public",46.82,5.667,17.069,11.105,6.498,71.6,13.85,70.27,10.3
"2010","University of Chicago","Private",18.82,5.258,55.195,66.453,14.297,16.57,92.94,36.93,1.1
"2010","Columbia College-Chicago","Private",64.59,11.197,36.065,11.157,7.457,30.64,41.23,67.81,7.4
"2010","Concordia University-Chicago","Private",48.81,1.337,32.351,7.165,4.643,36.06,59.46,75.98,2.5
"2010","DePaul University","Private",74.16,15.801,39.99,10.018,9.316,34.22,67.66,62.78,2.4
"2010","Eastern Illinois University","Public",65.5,9.826,19.877,9.302,6.875,29.82,61.51,62.02,3.3
"2010","Elmhurst College","Private",73.57,3.032,36.658,7.018,7.053,23.86,69.95,60.04,1.4
"2010","Eureka College","Private",71.5,0.743,26.83,5.2,5.205,32.51,38.79,76.5,6.3
"2010","Governors State University","Public",79.94,2.925,39.299,10.09,7.253,54.56,50.39,80.13,3
"2010","Greenville College","Private",78.24,1.329,30.891,5.477,5.25,39.8,59.41,87.05,5.2
"2010","University of Illinois at Chicago","Public",63.21,16.697,21.293,20.439,9.092,42.17,52.98,49.67,2.7
"2010","Benedictine University","Private",77.41,3.582,30.858,4.853,7.211,26.17,52.16,46.71,5.3
"2010","University of Illinois at Urbana-Champaign","Public",67.1,30.721,25.11,11.776,10.152,17.77,84.39,42.84,1.3
"2010","Illinois Wesleyan University","Private",61.86,2.088,43.188,14.726,7.373,16.65,81.06,60.94,2.2
"2010","Illinois College","Private",52.85,0.853,31.021,8.783,6.152,28.97,61.24,75.95,3.7
"2010","Illinois Institute of Technology","Private",64.49,2.562,40.929,12.494,9.677,27.99,63.77,50.13,2.8
"2010","Illinois State University","Public",66.86,18.243,22.751,8.022,7.345,20.76,71,56.37,2
"2010","Judson University","Private",65.78,0.978,34.114,8.356,6.041,35.85,60.8,75.92,4.1
"2010","Knox College","Private",75.82,1.375,40.275,12.618,6.485,22.46,75.76,72.28,1.7
"2010","Lake Forest College","Private",60.62,1.404,46.919,10.255,7.411,32.59,69.88,63.73,3.7
"2010","Lewis University","Private",68.57,4.174,31.419,8.664,7.939,26.33,58.35,64.33,4.4
"2010","Lincoln Christian University","Private",63.26,0.664,21.453,5.139,5.142,56.14,53.68,83.51,5.8
"2010","Loyola University-Chicago","Private",59.58,9.386,44.341,9.547,9.338,28.66,67.49,68.21,3.5
"2010","McKendree University","Private",67.63,2.298,32.008,4.684,6.196,34.9,52.52,62.92,5.6
"2010","Millikin University","Private",58.12,2.212,36.87,8.095,6.011,34.31,58.87,74.96,5.1
"2010","Monmouth College","Private",66.71,1.349,35,7.916,6.262,32.27,54.5,79.55,8.3
"2010","National-Louis University","Private",90.91,1.437,32.913,6.675,6.046,49.73,20,69.5,3.8
"2010","North Central College","Private",68.45,2.506,37.013,7.88,7.149,24.62,67.99,69.71,3.3
"2010","North Park University","Private",33.79,2.162,29.45,6.036,6.569,27.48,58.04,68.93,6.8
"2010","Northern Illinois University","Public",54.33,17.856,23.126,9.797,7.289,33.1,56.39,63.02,5.1
"2010","Northwestern University","Private",27.15,8.947,53.983,31.014,12.79,10.96,94.36,34.67,1.2
"2010","Northeastern Illinois University","Public",65.46,9.355,17.73,8.95,6.132,40.56,20.06,27.36,7.2
"2010","Olivet Nazarene University","Private",80.59,3.143,33.378,4.988,6.177,29.65,60.66,67.55,3.1
"2010","Quincy University","Private",90.97,1.228,33.467,4.926,4.861,38.76,43.86,69.94,8
"2010","Rockford College","Private",42.64,0.835,34.302,5.503,5.332,42.87,39.61,83.68,6.5
"2010","Roosevelt University","Private",49.81,3.867,39.7,7.842,7.664,36.82,48.46,68.6,4
"2010","Dominican University","Private",61.32,1.789,32.736,7.821,6.854,31.67,64.94,69.49,4.4
"2010","University of St Francis","Private",45.54,1.757,30.234,6.879,6.951,26.05,59.24,64.97,1.7
"2010","Saint Xavier University","Private",53.24,2.948,34.103,7.363,7.507,40.76,56.16,76.85,6
"2010","University of Illinois at Springfield","Public",59.42,3.086,19.74,8.782,6.609,32.34,67.78,52.56,6.1
"2010","Southern Illinois University Carbondale","Public",59.29,15.099,21.913,15.939,7.169,39.46,46.8,76.18,5.2
"2010","Southern Illinois University Edwardsville","Public",82.3,11.251,23.333,9.82,6.801,28.31,51.39,53.86,4.6
"2010","Trinity Christian College","Private",84.37,1.273,32.026,10.679,6.285,32.62,60.93,80.41,3
"2010","Trinity International University-Illinois","Private",94.33,1.01,33.515,7.227,6.781,24.69,58.15,50.53,6.1
"2010","Western Illinois University","Public",64.57,10.47,21.692,9.218,7.323,30.65,58.03,60.41,7.6
"2010","Wheaton College","Private",65.97,2.406,37.09,12.184,7.526,18.39,88.4,47.36,1.1
"2010","Anderson University","Private",79.29,1.975,34.181,8.005,5.896,35.29,56.82,75.16,3.8
"2010","Ball State University","Public",64.7,17.785,19.2,9.013,6.493,26.63,57.18,57.03,3.4
"2010","Bethel College-Mishawaka","Private",72.4,1.867,30.788,6.49,5.219,51.4,61.11,82.83,6.8
"2010","Butler University","Private",73.17,3.85,41.836,11.555,7.297,15.32,73.19,59.72,0.7
"2010","Calumet College of Saint Joseph","Private",98.54,1.079,18.046,3.976,5.275,45.67,29.63,57.77,9.2
"2010","DePauw University","Private",56.64,2.361,43.99,15.94,7.901,17.9,85.48,59.22,1.1
"2010","Earlham College","Private",73.89,1.157,44.674,16.2,6.789,24.13,72.92,51.55,2.8
"2010","University of Evansville","Private",83.59,2.578,37.945,9.394,6.943,26.12,66.56,59.77,2.7
"2010","Franklin College","Private",59.16,1.075,32.826,7.534,6.192,29.82,54.71,70.97,3.3
"2010","Goshen College","Private",55.5,0.883,33.048,9.577,5.473,30.39,67.86,71.36,4.5
"2010","Grace College and Theological Seminary","Private",74.05,1.392,30.18,3.921,5.186,27.49,59.89,52.93,2.1
"2010","Hanover College","Private",67.34,1.004,36.65,13.428,7.255,76.33,66.05,65.14,1.5
"2010","Huntington University","Private",84.49,1.122,30.003,8.225,5.649,30.92,61.58,66.35,3.1
"2010","Indiana University-Purdue University-Fort Wayne","Public",94.85,11.836,17.797,6.026,6.756,41.59,25.24,62.36,6.6
"2010","Indiana University-Purdue University-Indianapolis","Public",63.34,21.202,19.647,14.564,7.433,29.4,35.09,52.4,3.8
"2010","University of Indianapolis","Private",69.23,4.027,31.971,7.974,6.289,34.4,50.15,68.56,4
"2010","Indiana Institute of Technology","Private",69.15,3.918,31.356,3.455,5.851,50.5,29.77,70.72,6.9
"2010","University of Southern Indiana","Public",73.56,9.641,16.74,4.773,6.151,28.3,36.63,54.31,6
"2010","Indiana State University","Public",69.77,9.325,17.892,8.201,7.12,35.87,44.46,54.72,7.4
"2010","Indiana University-Kokomo","Public",76.07,2.433,14.923,5.558,5.821,28.41,28.37,40.17,4.7
"2010","Indiana University-South Bend","Public",68.96,6.45,15.575,6.03,5.693,30.83,26.85,42.37,6.5
"2010","Indiana University-Bloomington","Public",69.15,31.892,20.099,11.856,9.597,16.76,71.25,41.91,1.8
"2010","Indiana University-Northwest","Public",77.46,4.951,16.286,5.844,6.474,33,23.84,47.3,6.7
"2010","Indiana University-Southeast","Public",81.18,6.061,15.692,5.551,6.587,29.65,28.15,41.31,4.5
"2010","Indiana University-East","Public",60.43,2.628,14.283,5.181,5.729,38.24,20.74,49.38,10.1
"2010","Manchester College","Private",64.32,1.252,34.217,5.332,5.444,36.55,52.52,77.11,8
"2010","Marian University","Private",53.58,2.039,35.374,6.648,5.198,40.51,55.51,75.62,3.2
"2010","Indiana Wesleyan University","Private",73.49,10.663,30.271,4.193,6.052,24.17,62.53,52,4.1
"2010","Martin University","Private",58.65,0.877,20.005,4.051,4.491,83.03,19.05,67.1,13.7
"2010","University of Notre Dame","Private",28.77,8.433,51.297,26.57,11.375,11.07,95.97,57.94,0.5
"2010","Purdue University-Calumet Campus","Public",47.5,8.176,12.891,7.087,7.015,35.62,25.79,49.02,6.3
"2010","Purdue University-North Central Campus","Public",96.67,3.865,12.873,5.693,6.545,33.46,23.4,47.52,7.1
"2010","Rose-Hulman Institute of Technology","Private",65.91,1.872,49.801,17.44,9.021,17.42,77.26,63.54,1.1
"2010","University of Saint Francis-Fort Wayne","Private",55.77,1.853,28.972,9.27,5.395,38.83,55.63,93.59,7.2
"2010","Saint Josephs College","Private",61.21,1.005,33.45,5.929,5.537,26.63,56.5,61.49,4.2
"2010","Saint Mary-of-the-Woods College","Private",68.65,1.267,33.727,7.997,4.86,42.05,51.16,78.5,4.9
"2010","Saint Mary's College","Private",80.68,1.536,41.722,12.456,6.888,19.35,82,61.9,1
"2010","Taylor University","Private",83.34,1.874,34.904,8.37,5.775,18.17,77.73,41,1.9
"2010","Trine University","Private",74.54,1.649,39.8,6.16,5.229,36.44,50.35,76.87,6.8
"2010","Valparaiso University","Private",84.54,2.795,38.022,9.494,7.264,25.73,70.38,66.59,2.7
"2010","Wabash College","Private",56.35,0.868,39.75,15.331,6.218,23.67,77.11,63.99,5.5
"2010","AIB College of Business","Private",59.08,0.903,20.421,2.854,4.273,38.6,52.61,74.2,5.2
"2010","Briar Cliff University","Private",58.34,0.979,33.153,5.387,5.319,38.92,55.51,85.54,5
"2010","Buena Vista University","Private",70.86,2.463,35.332,5.989,6.603,46.49,57.7,79.62,4.5
"2010","Central College","Private",73.14,1.54,36.966,10.378,5.998,24.21,64.17,73.9,2.9
"2010","Clarke University","Private",81.03,0.955,33.54,7.093,5.428,33.91,63.73,73.32,3.8
"2010","Coe College","Private",61.38,1.295,40.02,11.602,6.733,23.23,69.94,81.04,3.1
"2010","Cornell College","Private",42.9,1.183,41.12,9.187,6.186,27.8,66.44,66.73,2.1
"2010","Dordt College","Private",83.98,1.341,32.093,8.401,5.925,30.43,65.36,69.34,1.6
"2010","Drake University","Private",65.01,3.464,37.882,6.276,8.192,17.14,75.19,55.06,2.2
"2010","University of Dubuque","Private",75.78,1.687,29.28,7.386,5.972,51.69,46.21,91.56,8.1
"2010","Graceland University-Lamoni","Private",39.27,1.335,30.702,7.439,4.999,35.5,49.01,62.53,3.8
"2010","Grand View University","Private",92.01,2.035,28.266,6.116,5.651,38.19,44.5,84.99,4.7
"2010","Grinnell College","Private",43.16,1.603,47.712,20.9,8.542,17.06,87.56,38.21,1
"2010","Iowa State University","Public",85.05,22.577,18.284,9.53,9.057,22.31,70.22,57.65,2.6
"2010","Iowa Wesleyan College","Private",63.54,0.771,31.802,7.196,4.991,46.39,36.96,67.72,9.6
"2010","University of Iowa","Public",83.82,20.493,19.438,14.882,10.073,17.04,69.56,49.57,1.9
"2010","Loras College","Private",64.01,1.516,34.474,6.702,5.776,24.28,60.74,75.58,2.3
"2010","Luther College","Private",71.66,2.412,41.087,11.827,6.977,18.94,74.13,70.58,1.7
"2010","Morningside College","Private",59.33,1.231,32.675,5.273,5.713,37.37,50,85.15,3.2
"2010","Mount Mercy University","Private",70.21,1.423,33.36,7.002,5.746,32.24,61.68,54.14,1.8
"2010","University of Northern Iowa","Public",83.31,11.132,17.91,7.128,6.871,26.19,67.01,69.06,2.9
"2010","Northwestern College","Private",70.41,1.197,32.911,8.112,5.702,28.44,65.55,72.47,0.8
"2010","Saint Ambrose University","Private",83.94,2.753,34.345,8.121,6.647,23.24,61.98,67.44,2.1
"2010","Simpson College","Private",86.22,1.897,35.661,7.353,5.902,27.11,67.51,72.69,3.4
"2010","Upper Iowa University","Private",63.94,5.042,31.409,3.734,5.509,51.23,37.96,91.5,7
"2010","Wartburg College","Private",71.85,1.746,37.274,8.751,6.129,25.69,63.25,75.61,2.7
"2010","William Penn University","Private",59.6,1.613,28.141,5.174,4.508,48.98,23.31,88.18,10.3
"2010","Baker University","Private",91.92,2.054,33.68,4.351,5.522,29.45,68.97,61.45,3.4
"2010","Benedictine College","Private",60.3,1.492,33.097,4.184,5.227,18.87,52.08,57.21,2.1
"2010","Bethany College","Private",63.7,0.585,29.241,6.513,4.533,38.85,37.25,78.55,11.5
"2010","Emporia State University","Public",87.96,3.909,14.517,6.773,5.995,34.43,39.97,57.06,6
"2010","Fort Hays State University","Public",91.26,10.002,13.766,5.023,5.675,22.47,41.99,37.94,4.4
"2010","Friends University","Private",60.82,1.933,28.954,5.898,5.888,39.51,29.47,73.66,6.8
"2010","University of Kansas","Public",91.43,19.983,19.904,13.189,9.087,19.24,61.05,44.68,3
"2010","Newman University","Private",45.03,1.236,29.823,4.516,5.425,22.38,31.94,41.86,5.8
"2010","Kansas State University","Public",98.54,18.753,17.783,9.358,7.603,22.72,59.17,52.73,3
"2010","Kansas Wesleyan University","Private",50.91,0.744,30.8,5.22,5.093,38.51,34.65,76.65,7.5
"2010","McPherson College","Private",84.36,0.653,30.13,7.112,4.705,37.46,46.09,77.97,5.8
"2010","MidAmerica Nazarene University","Private",94.17,1.347,28.729,6.327,5.251,29.89,50.6,71.46,2.6
"2010","Ottawa University-Ottawa","Private",61.9,0.556,30.976,14.307,5.277,41.68,44.3,80,6.6
"2010","Pittsburg State University","Public",85.8,5.794,13.088,5.804,6.386,37.09,54.75,59.81,6.6
"2010","University of Saint Mary","Private",67.72,0.679,27.565,5.126,4.796,62.26,34.69,75.1,3.7
"2010","Southwestern College","Private",91.64,1.478,32.003,4.235,5.553,26.23,51.77,52.26,7.5
"2010","Sterling College","Private",50.43,0.694,26.78,3.965,4.572,41.18,41.18,74.26,8.8
"2010","Tabor College","Private",93.72,0.642,32.36,4.945,3.979,34.71,42.75,73.41,7.2
"2010","Washburn University","Public",100,5.661,16.5,7.014,7.031,34.01,42.25,57.94,7.2
"2010","Wichita State University","Public",89.82,10.984,13.416,5.914,7.31,30.02,41.68,50.24,4.2
"2010","Alice Lloyd College","Private",7.34,0.585,16.944,3.943,3.904,55.8,38.29,37.98,7.4
"2010","Asbury University","Private",66.3,1.355,31.107,6.825,5.668,24.73,62.91,58.89,3.2
"2010","Bellarmine University","Private",51.45,2.316,42.026,7.785,7.003,20.36,68.8,55.15,3.9
"2010","Berea College","Private",17.28,1.552,9.196,15.023,6.613,85.23,64,24.33,4.2
"2010","Brescia University","Private",69.3,0.577,24.16,6.889,4.714,37.61,45.12,55.97,9.7
"2010","Campbellsville University","Private",64.73,2.054,28.25,4.444,4.924,38.89,44.62,53.02,7
"2010","Centre College","Private",74.47,1.236,41.392,13.633,7.071,18.01,85.86,48.44,1.2
"2010","University of the Cumberlands","Private",68.19,1.442,25.825,4.008,5.001,44.26,38.28,64.43,8.2
"2010","Eastern Kentucky University","Public",68.86,13.876,16.492,6.743,6.384,37.88,37.38,54.97,8.5
"2010","Georgetown College","Private",78.7,1.253,36.71,6.144,5.801,29.36,68.08,63.07,2.9
"2010","Kentucky State University","Public",25.39,2.439,15.204,6.705,5.851,53.68,25.14,67.06,12.8
"2010","Kentucky Wesleyan College","Private",55.08,0.799,25.661,4.096,4.822,48.17,50.48,67.47,13.6
"2010","University of Kentucky","Public",73.52,19.526,19.634,11.161,8.572,20.6,58.81,41.97,2.9
"2010","Kentucky Christian University","Private",32.11,0.519,24.514,4.21,4.274,45.96,36.62,75.76,9.7
"2010","Lindsey Wilson College","Private",57.24,2.126,28.462,4.754,5.534,63.25,27.96,74.9,10.7
"2010","University of Louisville","Public",72.53,14.763,18.818,13.529,8.335,25.81,48.55,41.48,5.1
"2010","Mid-Continent University","Private",83.78,2.146,33.294,2.697,3.796,55.84,40.74,27.59,5.9
"2010","Midway College","Private",63.18,1.513,26.053,5.826,4.97,57.14,42.96,96.24,7.5
"2010","Morehead State University","Public",78.79,6.617,14.94,7.301,5.76,43.95,31.68,54.94,8.6
"2010","Murray State University","Public",73.42,7.548,16.21,7.569,6.334,32.59,53.75,46.59,5.7
"2010","Northern Kentucky University","Public",66.26,12.213,12.736,6.433,6.795,27.78,34.15,52.67,7.2
"2010","Pikeville College","Private",90.94,0.967,27.601,7.43,4.995,52.34,37.14,62.27,8.7
"2010","Spalding University","Private",46.89,1.266,24.587,6.882,6.225,38.31,49.12,63.47,4.6
"2010","Thomas More College","Private",86.32,1.434,33.881,4.523,5.653,20.4,45.81,56.81,5.7
"2010","Transylvania University","Private",83.78,1.109,35.105,9.426,7.779,24.63,75.86,67.77,1.8
"2010","Union College","Private",24.93,0.833,28.764,4.521,4.325,59.03,30.71,81.58,8.1
"2010","Western Kentucky University","Public",94.51,16.545,16.151,6.586,6.49,38.36,40.82,54.84,7.9
"2010","Centenary College of Louisiana","Private",59.98,0.787,32.934,11.033,6.403,26.61,60.28,49.49,3.4
"2010","Dillard University","Private",47.55,1.187,24.56,10.886,5.922,75.37,27.57,83.78,5.5
"2010","Grambling State University","Public",31.08,4.401,17.171,6.235,6.019,66.66,27.83,78.78,14.3
"2010","Louisiana State University Health Sciences Center-New Orleans","Public",7.23,0.847,55.195,72.873,7.604,24.1,93.6,57.11,0.4
"2010","Louisiana State University-Alexandria","Public",73.9,2.303,12.131,7.665,5.113,39.59,9.5,41.79,11
"2010","Louisiana State University and Agricultural & Mechanical College","Public",69.18,23.17,16.695,9.809,8.564,17.68,60.58,29.32,2.7
"2010","Louisiana State University-Shreveport","Public",82.08,3.165,13.779,4.637,5.611,30.36,27.95,35.71,7.9
"2010","Louisiana College","Private",51.44,1.028,21.048,5.816,5.184,42.43,45.99,88.24,3.4
"2010","Louisiana Tech University","Public",60.82,7.172,15.534,5.727,6.875,20.47,47.81,31.44,4.3
"2010","Loyola University-New Orleans","Private",56.64,2.865,40.291,9.477,8.054,27.17,56.93,55.17,1.8
"2010","McNeese State University","Public",67.72,7.157,12.469,4.915,6.229,33.59,35.06,38.31,11.9
"2010","University of New Orleans","Public",55.75,8.164,13.056,8.845,6.959,30.71,19.98,36.89,6.3
"2010","Nicholls State University","Public",77.82,6.126,12.904,4.833,5.457,32.52,28.65,40.02,6.5
"2010","University of Louisiana-Monroe","Public",72.9,6.249,13.693,6.406,6.631,36.88,34.06,63.42,8.5
"2010","Northwestern State University of Louisiana","Public",83.24,7.333,13.717,5.497,5.752,36.08,27.11,45.61,9.9
"2010","Our Lady of Holy Cross College","Private",27.11,0.96,11.051,2.853,4.64,46.32,27.1,69.28,5.6
"2010","Southeastern Louisiana University","Public",42.36,12.864,13.504,5.59,6.277,32.14,33.41,41.75,7
"2010","Southern University and A & M College","Public",37.03,5.543,13.834,5.802,5.955,65.25,29.33,74.74,8.2
"2010","Southern University at New Orleans","Public",48.89,2.534,12.688,3.091,5.414,75.75,4.02,60,12.2
"2010","University of Louisiana-Lafayette","Public",66.88,14.714,10.605,5.052,7.32,28.4,39.65,35.4,8.6
"2010","Tulane University of Louisiana","Private",25.98,7.754,52.24,18.166,9.497,17.63,69.81,38.77,2.8
"2010","Xavier University of Louisiana","Private",68.8,2.681,23.902,6.552,7.684,57.43,38.04,74.61,7.8
"2010","Bates College","Private",31.81,1.725,53.35,19.65,9.374,9.95,87.58,30.84,0
"2010","Bowdoin College","Private",19.66,1.751,52.9,23.621,9.469,14.18,92.98,13.34,1.3
